,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
1123,1123,35,No,Rare,RnD,10,4,Medical,1587,1,Female,3,2,Healthcare Representative,3,Single,6142.0,3,Yes,16,3,3,0,10,4,3,5,2,0,4,771.5,0.3
1124,1124,39,No,Rare,Sales,6,3,Medical,1588,4,Male,4,3,Sales Executive,3,Married,8237.0,2,No,11,3,1,1,11,3,3,7,6,7,6,-1841.5499999999993,0.182
1125,1125,29,No,Frequent,RnD,2,1,Life Sciences,1590,1,Male,3,2,Healthcare Representative,4,Single,8853.0,1,No,19,3,4,1,6,0,4,6,4,1,3,3482.5,0.167
1126,1126,50,No,Rare,Sales,9,3,Marketing,1591,3,Male,3,5,Manager,3,Married,19331.0,4,Yes,16,3,3,1,27,2,3,1,0,0,0,94.0,0.148
1127,1127,23,No,Rare,RnD,10,3,Technical Degree,1592,4,Male,4,1,Research Scientist,3,Married,2073.0,2,No,16,3,4,1,4,2,3,2,2,2,2,-622.0,0.5
1128,1128,36,No,Frequent,RnD,6,4,Life Sciences,1594,1,Male,4,2,Laboratory Technician,1,Married,5562.0,3,Yes,13,3,4,1,9,3,3,3,2,0,2,191.5,0.333
1129,1129,42,No,Rare,RnD,9,2,Other,1595,4,Male,2,5,Manager,4,Single,19613.0,8,No,22,4,4,0,24,2,3,1,0,0,1,376.0,0.333
1130,1130,35,No,Rare,RnD,28,3,Life Sciences,1596,2,Male,4,2,Laboratory Technician,3,Married,3407.0,1,No,17,3,4,2,10,3,2,10,9,6,8,-1963.5,0.1
1131,1131,34,No,Frequent,RnD,10,4,Technical Degree,1597,4,Male,2,2,Healthcare Representative,3,Married,5063.0,1,No,14,3,2,1,8,3,2,8,2,7,7,-307.5,0.125
1132,1132,40,No,Rare,Sales,14,2,Life Sciences,1598,4,Female,3,2,Sales Executive,1,Married,4639.0,1,No,15,3,3,1,5,2,3,5,4,1,2,-731.5,0.2
1133,1133,43,No,Rare,RnD,27,3,Technical Degree,1599,4,Male,4,1,Laboratory Technician,2,Single,4876.0,5,No,12,3,3,1,8,0,3,6,4,0,2,2181.0,0.625
1134,1134,35,No,Rare,RnD,7,2,Life Sciences,1601,3,Male,2,1,Laboratory Technician,4,Married,2690.0,1,No,18,3,4,1,1,5,2,1,0,0,1,-5.0,1.0
1135,1135,46,No,Rare,Sales,1,4,Life Sciences,1602,4,Male,4,4,Manager,1,Single,17567.0,1,No,15,3,2,0,27,5,1,26,0,0,12,1413.0,0.037
1136,1136,28,Yes,Rare,RnD,24,3,Medical,1604,3,Male,3,1,Laboratory Technician,2,Married,2528.4,1,Yes,17,3,3,3,1,3,3,1,1,0,0,-166.5999999999999,1.0
1137,1137,22,No,None,RnD,26,2,Other,1605,2,Female,2,1,Research Scientist,3,Married,2814.0,1,Yes,14,3,2,0,4,2,2,4,2,1,3,119.0,0.25
1138,1138,50,No,Frequent,RnD,20,5,Medical,1606,2,Male,3,4,Healthcare Representative,3,Married,11245.0,2,Yes,15,3,3,1,32,3,3,30,8,12,13,-4909.0,0.062
1139,1139,32,No,Rare,RnD,5,4,Other,1607,2,Female,4,1,Research Scientist,4,Married,3312.0,3,No,17,3,4,2,6,3,3,3,2,0,2,617.0,0.5
1140,1140,44,No,Rare,RnD,7,3,Medical,1608,2,Female,3,5,Research Director,4,Single,19049.0,0,Yes,14,3,4,1,23,4,2,22,7,1,10,-188.0,0.0
1141,1141,30,No,Rare,RnD,7,3,Medical,1609,2,Male,2,1,Research Scientist,2,Married,2141.0,1,No,12,3,2,1,6,3,2,6,4,1,1,-554.0,0.167
1142,1142,45,No,Rare,RnD,5,5,Medical,1611,3,Female,1,2,Laboratory Technician,1,Single,5769.0,1,Yes,14,3,1,0,10,3,3,10,7,1,4,398.5,0.1
1143,1143,45,No,None,Sales,26,3,Marketing,1612,1,Male,2,2,Sales Executive,1,Married,4385.0,1,No,15,3,1,1,10,2,3,10,7,4,5,-985.5,0.1
1144,1144,31,No,Frequent,Sales,2,4,Other,1613,4,Male,3,2,Sales Executive,1,Single,5332.0,7,No,13,3,4,0,10,3,3,5,2,0,3,-38.5,0.7
1145,1145,36,No,Rare,RnD,12,4,Life Sciences,1614,3,Female,3,2,Manufacturing Director,3,Married,4663.0,9,Yes,12,3,2,2,7,2,3,3,2,1,1,-707.5,1.286
1146,1146,34,No,Frequent,RnD,10,4,Life Sciences,1615,3,Male,4,2,Manufacturing Director,4,Single,4724.0,1,No,13,3,1,1,9,3,3,9,7,7,2,-646.5,0.111
1147,1147,49,No,Rare,RnD,25,4,Life Sciences,1617,3,Female,3,1,Laboratory Technician,1,Married,3211.0,1,No,14,3,4,1,10,3,2,9,6,1,4,516.0,0.1
1148,1148,39,No,Rare,RnD,10,5,Medical,1618,2,Male,3,2,Manufacturing Director,1,Married,5377.0,2,No,13,3,4,3,10,3,3,7,7,7,7,6.5,0.2
1149,1149,27,No,Rare,RnD,19,3,Other,1619,4,Male,2,1,Laboratory Technician,1,Single,4066.0,1,No,11,3,1,2,7,3,3,7,7,0,7,1371.0,0.143
1150,1150,35,No,Rare,RnD,18,5,Life Sciences,1621,2,Male,4,2,Research Scientist,1,Married,5208.0,1,No,11,3,4,0,16,2,3,16,15,1,10,-162.5,0.062
1151,1151,28,No,Rare,RnD,27,3,Medical,1622,2,Female,1,2,Manufacturing Director,1,Single,4877.0,0,No,21,4,2,1,6,5,2,5,3,0,0,-493.5,0.0
1152,1152,21,No,Rare,RnD,5,1,Medical,1623,3,Male,3,1,Research Scientist,4,Single,3117.0,1,No,18,3,3,0,3,2,3,2,2,2,2,422.0,0.333
1153,1153,18,Yes,Frequent,Sales,3,2,Medical,1624,2,Female,3,1,Sales Representative,4,Single,1647.45,1,Yes,12,3,3,0,0,2,4,0,0,0,0,-1047.55,inf
1154,1154,47,No,Rare,HR,26,4,Life Sciences,1625,4,Female,3,5,Manager,3,Married,19658.0,3,No,11,3,3,1,27,2,3,5,2,1,0,421.0,0.111
1155,1155,39,No,Rare,RnD,3,2,Medical,1627,3,Male,2,2,Laboratory Technician,3,Single,3069.0,0,No,15,3,4,1,11,3,3,10,8,0,7,-2301.5,0.0
1156,1156,40,No,Rare,RnD,15,3,Life Sciences,1628,1,Female,2,3,Manufacturing Director,3,Married,10435.0,1,No,13,3,4,2,18,2,3,18,15,14,12,356.4500000000007,0.056
1157,1157,35,No,None,RnD,8,4,Life Sciences,1630,3,Female,3,2,Healthcare Representative,3,Married,4148.0,1,No,12,3,4,1,15,5,3,14,11,2,9,-1222.5,0.067
1158,1158,37,No,Rare,RnD,19,3,Life Sciences,1631,3,Male,3,2,Manufacturing Director,3,Married,5768.0,3,No,17,3,1,3,9,2,2,4,3,0,2,397.5,0.333
1159,1159,39,No,Frequent,RnD,4,3,Medical,1633,1,Female,3,2,Manufacturing Director,3,Single,5042.0,0,No,13,3,4,0,10,2,1,9,2,3,8,-328.5,0.0
1160,1160,45,No,Rare,RnD,2,2,Other,1635,4,Female,2,2,Manufacturing Director,4,Single,5770.0,1,No,19,3,1,2,10,3,3,10,7,3,9,399.5,0.1
1161,1161,38,No,Rare,RnD,2,2,Medical,1638,4,Female,2,3,Manufacturing Director,3,Married,7756.0,3,Yes,19,3,4,1,10,6,4,5,4,0,2,-2322.5499999999993,0.3
1162,1162,35,Yes,Rare,Sales,10,3,Medical,1639,4,Male,2,3,Sales Executive,1,Married,10821.300000000001,9,No,17,3,3,0,15,3,3,13,12,6,0,742.7500000000018,0.6
1163,1163,37,No,Rare,RnD,10,3,Medical,1640,2,Female,3,1,Research Scientist,2,Married,3936.0,1,No,11,3,1,1,8,2,1,8,4,7,7,1241.0,0.125
1164,1164,40,No,Rare,RnD,16,3,Life Sciences,1641,3,Female,3,3,Manufacturing Director,4,Single,7945.0,6,Yes,15,3,4,0,18,2,2,4,2,3,3,-2133.5499999999993,0.333
1165,1165,44,No,Frequent,HR,1,5,Human Resources,1642,1,Male,3,2,Human Resources,4,Married,5743.0,4,Yes,11,3,3,0,14,3,3,10,7,0,2,372.5,0.286
1166,1166,48,No,Frequent,RnD,4,5,Medical,1644,3,Male,2,4,Manager,4,Married,15202.0,2,No,25,4,2,1,23,3,3,2,2,2,2,-952.0,0.087
1167,1167,35,Yes,Rare,Sales,15,2,Medical,1645,1,Male,1,2,Sales Executive,4,Single,5712.0,6,Yes,14,3,4,2,7,2,2,2,2,2,2,341.5,0.857
1168,1168,24,No,Frequent,RnD,2,1,Technical Degree,1646,1,Female,3,1,Research Scientist,4,Single,3760.0,1,Yes,13,3,3,0,6,2,3,6,3,1,3,1065.0,0.167
1169,1169,27,No,Rare,RnD,8,3,Medical,1647,2,Female,4,1,Research Scientist,3,Married,3517.0,7,No,17,3,1,0,5,0,3,3,2,0,2,822.0,1.4
1170,1170,27,No,Frequent,RnD,2,3,Medical,1648,4,Male,3,1,Research Scientist,4,Single,2580.0,2,No,13,3,3,0,6,0,2,4,2,1,2,-115.0,0.333
1171,1171,40,Yes,Rare,RnD,7,3,Life Sciences,1649,1,Male,3,1,Laboratory Technician,1,Single,2274.3,3,Yes,14,3,2,0,10,3,1,4,2,0,3,-420.6999999999998,0.3
1172,1172,29,No,Rare,Sales,10,3,Medical,1650,3,Male,2,2,Sales Executive,3,Single,5869.0,9,No,11,3,3,0,8,2,3,5,2,1,4,498.5,1.125
1173,1173,36,No,Rare,RnD,5,4,Life Sciences,1651,2,Female,3,3,Healthcare Representative,1,Married,8008.0,4,No,12,3,3,2,9,6,3,3,2,0,2,-2070.5499999999993,0.444
1174,1174,25,No,Frequent,RnD,2,1,Life Sciences,1653,4,Male,4,2,Manufacturing Director,3,Single,5206.0,1,No,17,3,3,2,7,6,3,7,7,0,7,-164.5,0.143
1175,1175,39,No,Rare,RnD,12,3,Medical,1654,4,Male,3,2,Manufacturing Director,2,Married,5295.0,4,No,21,4,3,0,7,3,3,5,4,1,0,-75.5,0.571
1176,1176,49,No,Rare,RnD,22,4,Other,1655,1,Female,3,4,Research Director,2,Married,16413.0,3,No,16,3,2,2,27,2,3,4,2,1,2,259.0,0.111
1177,1177,50,No,Rare,RnD,17,5,Life Sciences,1656,4,Female,2,3,Research Director,1,Single,13269.0,5,No,15,3,3,3,19,3,3,14,11,1,11,3190.4500000000007,0.263
1178,1178,20,No,Rare,Sales,2,3,Medical,1657,3,Female,3,1,Sales Representative,3,Single,2783.0,1,No,19,3,1,0,2,3,3,2,2,2,2,88.0,0.5
1179,1179,34,No,Rare,RnD,3,3,Life Sciences,1658,4,Female,3,2,Research Scientist,2,Single,5433.0,1,No,12,3,3,1,11,2,3,11,8,7,9,62.5,0.091
1180,1180,36,No,Rare,RnD,7,3,Life Sciences,1659,1,Male,3,1,Laboratory Technician,2,Single,2013.0,2,No,11,3,3,0,15,4,3,4,3,1,3,-682.0,0.133
1181,1181,49,No,Rare,RnD,6,1,Life Sciences,1661,3,Female,2,4,Healthcare Representative,3,Married,13966.0,2,Yes,19,3,2,1,30,3,3,15,11,2,12,-2188.0,0.067
1182,1182,36,No,None,RnD,1,4,Medical,1662,4,Female,2,2,Manufacturing Director,3,Married,4374.0,0,No,15,3,3,0,4,6,3,3,2,1,2,-996.5,0.0
1183,1183,36,No,Rare,RnD,3,2,Life Sciences,1664,4,Male,4,2,Healthcare Representative,1,Single,6842.0,6,No,20,4,1,1,13,3,3,5,4,0,4,1471.5,0.462
1184,1184,54,No,Rare,RnD,22,5,Medical,1665,2,Female,3,4,Manager,3,Married,17426.0,3,No,25,4,3,1,36,6,3,10,8,4,7,1272.0,0.083
1185,1185,43,No,Rare,RnD,15,2,Life Sciences,1666,3,Male,2,4,Research Director,3,Married,17603.0,1,No,24,4,1,1,14,3,3,14,10,6,11,1449.0,0.071
1186,1186,35,Yes,Frequent,Sales,12,4,Other,1667,4,Male,3,2,Sales Executive,4,Single,4810.05,3,Yes,24,4,1,0,13,2,4,11,9,6,7,-560.4499999999998,0.231
1187,1187,38,No,Frequent,RnD,1,3,Life Sciences,1668,4,Male,3,2,Research Scientist,4,Married,4735.0,7,No,15,3,4,2,19,4,4,13,11,2,9,-635.5,0.368
1188,1188,29,No,Rare,Sales,5,3,Medical,1669,1,Male,2,2,Sales Executive,2,Single,4187.0,1,Yes,13,3,2,1,10,3,2,10,0,0,9,-1183.5,0.1
1189,1189,33,No,Rare,Sales,2,4,Medical,1670,4,Male,3,2,Sales Executive,4,Single,5505.0,1,No,14,3,3,2,6,5,3,6,2,0,4,134.5,0.167
1190,1190,32,No,Rare,RnD,2,3,Medical,1671,4,Male,3,2,Research Scientist,2,Single,5470.0,0,No,13,3,3,2,10,4,2,9,5,1,6,99.5,0.0
1191,1191,31,No,Rare,Sales,5,4,Life Sciences,1673,1,Female,3,2,Sales Executive,4,Married,5476.0,1,No,11,3,1,2,10,2,3,10,0,0,2,105.5,0.1
1192,1192,49,No,Rare,RnD,16,3,Medical,1674,4,Female,3,1,Laboratory Technician,1,Single,2587.0,4,Yes,16,3,2,1,17,2,2,2,2,2,2,-108.0,0.235
1193,1193,38,No,Frequent,RnD,2,3,Medical,1675,4,Female,2,1,Laboratory Technician,2,Single,2440.0,1,No,22,4,2,0,4,3,3,4,3,3,3,-255.0,0.25
1194,1194,47,No,Rare,Sales,2,4,Life Sciences,1676,2,Female,4,4,Manager,2,Single,15972.0,6,No,14,3,3,3,29,2,3,3,2,1,2,-182.0,0.207
1195,1195,49,No,Rare,RnD,1,3,Life Sciences,1677,3,Male,3,4,Manager,3,Single,15379.0,4,No,14,3,1,0,23,2,3,8,7,0,0,-775.0,0.174
1196,1196,41,No,Rare,Sales,23,2,Life Sciences,1678,4,Male,3,3,Sales Executive,3,Single,7082.0,3,Yes,16,3,4,0,21,2,3,2,0,0,2,-2996.5499999999993,0.143
1197,1197,20,No,Rare,Sales,9,1,Life Sciences,1680,4,Male,3,1,Sales Representative,1,Single,2728.0,1,No,11,3,1,0,2,3,3,2,2,0,2,33.0,0.5
1198,1198,33,No,None,Sales,16,3,Life Sciences,1681,3,Female,3,2,Sales Executive,4,Single,5368.0,1,Yes,25,4,3,1,7,2,3,6,5,1,2,-2.5,0.143
1199,1199,36,No,Rare,RnD,26,4,Life Sciences,1682,1,Male,3,2,Healthcare Representative,3,Married,5347.0,6,No,14,3,2,2,10,2,2,3,2,0,2,-23.5,0.6
1200,1200,44,No,Rare,HR,1,3,Life Sciences,1683,3,Female,3,1,Human Resources,4,Single,3195.0,4,Yes,18,3,1,3,8,2,3,2,2,2,2,500.0,0.5
1201,1201,23,Yes,Rare,RnD,8,1,Medical,1684,4,Male,2,1,Laboratory Technician,3,Single,4188.45,1,Yes,11,3,1,0,5,2,3,5,4,1,2,1493.4499999999998,0.2
1202,1202,38,No,Rare,RnD,4,2,Medical,1687,4,Female,3,1,Laboratory Technician,3,Married,3306.0,7,No,19,3,4,1,7,5,2,0,0,0,0,611.0,1.0
1203,1203,53,No,Rare,RnD,24,4,Medical,1689,2,Male,4,3,Healthcare Representative,4,Married,7005.0,3,No,15,3,3,0,11,2,3,4,3,1,2,-3073.5499999999993,0.273
1204,1204,48,Yes,Frequent,Sales,7,2,Medical,1691,4,Female,3,1,Sales Representative,3,Married,2787.75,2,Yes,11,3,3,2,19,3,3,9,7,7,7,92.75,0.105
1205,1205,32,Yes,Rare,RnD,2,4,Life Sciences,1692,4,Male,3,1,Laboratory Technician,2,Single,1462.65,1,No,12,3,1,0,1,2,3,1,0,0,0,-1232.35,1.0
1206,1206,26,No,None,RnD,7,3,Medical,1693,4,Male,3,1,Laboratory Technician,4,Single,2570.0,1,No,20,4,3,0,7,5,3,7,7,5,7,-125.0,0.143
1207,1207,55,No,Rare,RnD,22,3,Technical Degree,1694,1,Male,2,1,Research Scientist,2,Single,3537.0,5,No,12,3,4,1,8,1,3,4,2,1,2,842.0,0.625
1208,1208,34,No,Rare,RnD,5,2,Medical,1696,2,Male,2,2,Laboratory Technician,4,Married,3986.0,1,No,14,3,3,1,15,3,4,15,10,4,13,-1384.5,0.067
1209,1209,60,No,Rare,RnD,1,4,Medical,1697,3,Male,1,3,Healthcare Representative,4,Single,10883.0,3,No,20,4,3,1,19,2,4,1,0,0,0,804.4500000000007,0.158
1210,1210,33,No,Rare,RnD,21,3,Medical,1698,2,Male,4,1,Laboratory Technician,2,Married,2028.0,1,No,18,3,4,3,14,6,3,14,11,2,13,-667.0,0.071
1211,1211,37,No,Frequent,Sales,1,4,Medical,1700,3,Male,1,2,Sales Executive,4,Single,9525.0,1,No,14,3,3,2,6,2,2,6,3,1,3,4154.5,0.167
1212,1212,34,No,Rare,RnD,19,3,Life Sciences,1701,2,Female,2,1,Research Scientist,4,Married,2929.0,1,No,12,3,2,0,10,3,3,10,9,8,7,234.0,0.1
1213,1213,23,Yes,Rare,Sales,7,3,Life Sciences,1702,3,Male,3,1,Sales Representative,4,Single,2388.75,1,Yes,21,4,2,1,3,2,3,3,2,0,2,-306.25,0.333
1214,1214,44,No,Rare,RnD,2,3,Life Sciences,1703,3,Female,4,3,Healthcare Representative,4,Married,7879.0,1,Yes,19,3,2,1,9,2,3,8,7,6,7,-2199.5499999999993,0.111
1215,1215,35,No,Frequent,RnD,2,4,Medical,1704,1,Male,2,1,Research Scientist,4,Single,4930.0,0,Yes,14,3,3,0,6,2,4,5,4,1,4,2235.0,0.0
1216,1216,43,No,Rare,Sales,2,3,Medical,1706,4,Male,3,2,Sales Executive,4,Married,7847.0,1,Yes,17,3,1,1,10,3,3,10,9,8,8,2476.5,0.1
1217,1217,24,No,Rare,RnD,9,3,Medical,1707,3,Male,4,1,Research Scientist,3,Married,4401.0,1,No,16,3,4,1,5,1,3,5,3,0,4,1706.0,0.2
1218,1218,41,No,Rare,Sales,6,3,Marketing,1708,4,Male,3,3,Sales Executive,3,Single,9241.0,1,No,12,3,2,0,10,3,3,10,8,8,7,-837.5499999999993,0.1
1219,1219,29,No,Rare,RnD,9,4,Medical,1709,4,Female,3,1,Laboratory Technician,3,Married,2974.0,9,No,17,3,3,1,9,2,3,5,3,1,2,279.0,1.0
1220,1220,36,No,Rare,Sales,2,4,Life Sciences,1710,3,Female,3,2,Sales Representative,4,Single,4502.0,3,No,15,3,3,0,17,2,2,13,7,6,7,-868.5,0.176
1221,1221,45,No,None,RnD,1,1,Life Sciences,1712,3,Male,2,3,Healthcare Representative,3,Married,10748.0,3,No,23,4,4,1,25,3,2,23,15,14,4,669.4500000000007,0.12
1222,1222,24,Yes,Rare,HR,22,1,Human Resources,1714,4,Male,1,1,Human Resources,3,Married,1632.75,1,No,11,3,3,1,1,2,3,1,0,0,0,-1062.25,1.0
1223,1223,47,Yes,Frequent,Sales,9,3,Life Sciences,1716,3,Male,1,4,Sales Executive,3,Married,13582.800000000001,7,No,11,3,3,0,25,3,1,23,5,14,10,-2571.199999999999,0.28
1224,1224,26,No,Rare,RnD,17,4,Medical,1718,4,Male,1,1,Laboratory Technician,3,Married,2305.0,1,No,15,3,3,3,3,3,4,3,2,0,2,-390.0,0.333
1225,1225,45,No,Rare,RnD,28,2,Technical Degree,1719,4,Female,2,4,Research Director,2,Single,16704.0,1,No,11,3,3,0,21,2,3,21,6,8,6,550.0,0.048
1226,1226,32,No,Frequent,RnD,10,3,Life Sciences,1720,1,Male,3,1,Research Scientist,3,Married,3433.0,6,No,13,3,1,1,10,3,2,5,2,1,3,738.0,0.6
1227,1227,31,No,Rare,RnD,2,4,Life Sciences,1721,2,Male,3,1,Laboratory Technician,3,Married,3477.0,1,No,14,3,4,1,6,2,4,5,2,0,3,782.0,0.167
1228,1228,41,No,None,HR,4,3,Human Resources,1722,3,Male,1,2,Human Resources,2,Married,6430.0,6,No,19,3,2,1,10,4,3,3,2,1,2,1059.5,0.6
1229,1229,40,No,Rare,RnD,8,2,Life Sciences,1724,2,Female,3,2,Manufacturing Director,1,Married,6516.0,2,Yes,16,3,2,1,18,3,3,1,0,0,0,1145.5,0.111
1230,1230,24,No,Rare,RnD,29,1,Medical,1725,2,Male,3,1,Laboratory Technician,1,Single,3907.0,1,No,13,3,2,3,6,2,4,6,2,1,2,1212.0,0.167
1231,1231,46,No,Rare,RnD,13,4,Life Sciences,1727,3,Male,3,2,Healthcare Representative,2,Single,5562.0,6,No,14,3,4,0,19,3,3,10,7,0,9,191.5,0.316
1232,1232,35,No,Rare,RnD,27,4,Life Sciences,1728,4,Male,3,2,Manufacturing Director,3,Married,6883.0,2,No,16,3,2,1,17,3,3,7,7,0,7,1512.5,0.118
1233,1233,30,No,Rare,RnD,16,1,Life Sciences,1729,2,Male,3,1,Research Scientist,4,Married,2862.0,1,No,12,3,2,1,10,2,2,10,0,0,8,167.0,0.1
1234,1234,47,No,None,Sales,2,4,Marketing,1731,3,Male,3,2,Sales Executive,2,Married,4978.0,7,No,11,3,4,1,4,3,1,1,0,0,0,-392.5,1.75
1235,1235,46,No,Rare,Sales,2,3,Life Sciences,1732,3,Male,3,3,Sales Executive,4,Single,10368.0,4,Yes,12,3,2,1,13,5,2,10,6,0,3,289.4500000000007,0.308
1236,1236,36,Yes,Rare,Sales,13,5,Marketing,1733,2,Male,2,2,Sales Executive,1,Single,6440.7,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1070.1999999999998,0.312
1237,1237,32,Yes,Rare,Sales,1,2,Life Sciences,1734,1,Male,1,2,Sales Executive,2,Single,7071.75,6,No,15,3,2,0,10,2,3,0,0,0,0,1701.25,0.6
1238,1238,23,No,Rare,RnD,4,1,Medical,1735,3,Female,3,1,Laboratory Technician,2,Single,3295.0,1,No,13,3,3,0,3,3,1,3,2,1,2,600.0,0.333
1239,1239,31,No,Frequent,RnD,24,1,Technical Degree,1736,4,Female,3,2,Manufacturing Director,4,Single,5238.0,2,No,20,4,4,0,9,3,2,5,4,1,4,-132.5,0.222
1240,1240,39,No,None,RnD,1,3,Life Sciences,1737,4,Male,3,2,Laboratory Technician,4,Married,6472.0,1,Yes,15,3,4,1,9,2,3,9,8,5,8,1101.5,0.111
1241,1241,32,No,Rare,Sales,19,3,Life Sciences,1739,4,Male,1,3,Sales Executive,3,Married,9610.0,3,No,13,3,3,1,10,2,1,4,3,0,2,-468.5499999999993,0.3
1242,1242,40,No,Rare,Sales,7,4,Medical,1740,2,Male,3,5,Manager,2,Single,19833.0,1,No,14,3,2,0,21,3,2,21,8,12,8,596.0,0.048
1243,1243,45,No,Rare,HR,4,3,Life Sciences,1744,3,Female,1,3,Human Resources,3,Married,9756.0,4,No,21,4,3,2,9,2,4,5,0,0,3,-322.5499999999993,0.444
1244,1244,30,No,Frequent,RnD,2,4,Technical Degree,1745,4,Female,2,1,Research Scientist,1,Single,4968.0,0,No,16,3,4,0,10,2,3,9,7,0,7,2273.0,0.0
1245,1245,24,No,Frequent,HR,10,3,Medical,1746,1,Male,3,1,Human Resources,4,Married,2145.0,0,No,14,3,4,1,3,2,3,2,2,2,1,-550.0,0.0
1246,1246,30,Yes,Frequent,HR,8,3,Human Resources,1747,3,Female,2,1,Human Resources,4,Single,2289.0,6,No,11,3,3,1,6,0,2,4,2,1,2,-406.0,1.0
1247,1247,31,No,Rare,Sales,5,3,Technical Degree,1749,1,Male,3,2,Sales Executive,3,Married,8346.0,1,No,19,3,3,1,6,3,3,5,2,0,2,2975.5,0.167
1248,1248,27,No,Rare,RnD,8,3,Medical,1751,3,Female,3,1,Research Scientist,4,Single,3445.0,1,No,11,3,3,0,6,5,2,6,2,1,4,750.0,0.167
1249,1249,29,Yes,Rare,Sales,9,3,Marketing,1752,2,Female,1,1,Sales Representative,2,Single,2898.0,1,No,13,3,3,0,2,3,3,2,2,2,2,203.0,0.5
1250,1250,29,No,Frequent,RnD,1,3,Life Sciences,1753,4,Male,4,2,Healthcare Representative,3,Single,6294.0,8,Yes,12,3,4,0,10,5,4,3,2,0,2,923.5,0.8
1251,1251,30,No,Rare,Sales,15,2,Marketing,1754,3,Male,2,3,Sales Executive,1,Single,7140.0,2,No,11,3,1,1,12,2,3,7,7,1,7,-2938.5499999999993,0.167
1252,1252,34,No,Rare,RnD,2,4,Medical,1755,4,Male,4,1,Research Scientist,4,Married,2932.0,0,Yes,14,3,1,3,6,3,3,5,0,1,2,237.0,0.0
1253,1253,33,No,None,Sales,2,3,Marketing,1756,4,Female,3,2,Sales Executive,2,Single,5147.0,8,No,15,3,4,0,13,2,2,11,7,1,7,-223.5,0.615
1254,1254,49,No,Rare,Sales,11,4,Marketing,1757,4,Female,3,2,Sales Executive,4,Single,4507.0,3,No,12,3,3,0,8,1,4,5,1,0,4,-863.5,0.375
1255,1255,33,Yes,Rare,Sales,16,3,Life Sciences,1758,1,Female,3,3,Sales Executive,1,Single,8992.2,2,Yes,20,4,3,0,11,2,2,0,0,0,0,-1086.3499999999985,0.182
1256,1256,38,No,Frequent,RnD,2,2,Medical,1760,3,Female,2,1,Laboratory Technician,2,Married,2468.0,4,No,14,3,2,1,9,4,2,6,1,0,5,-227.0,0.444
1257,1257,31,Yes,Rare,Sales,16,4,Marketing,1761,1,Male,3,3,Sales Executive,3,Married,8569.050000000001,2,No,13,3,1,3,10,2,3,1,0,0,0,-1509.4999999999982,0.2
1258,1258,29,No,Rare,RnD,4,3,Technical Degree,1762,4,Female,2,1,Research Scientist,1,Single,2109.0,1,No,13,3,3,1,1,2,3,1,0,0,0,-586.0,1.0
1259,1259,30,No,Rare,RnD,16,3,Life Sciences,1763,3,Male,4,2,Healthcare Representative,3,Married,5294.0,3,No,16,3,3,1,10,3,3,7,0,1,7,-76.5,0.3
1260,1260,32,No,None,RnD,5,4,Technical Degree,1764,2,Male,3,1,Research Scientist,2,Single,2718.0,2,No,14,3,2,0,12,3,3,7,7,0,7,23.0,0.167
1261,1261,38,No,Rare,RnD,18,3,Medical,1766,2,Male,1,2,Healthcare Representative,4,Married,5811.0,3,Yes,16,3,3,1,15,2,3,1,0,1,0,440.5,0.2
1262,1262,43,Yes,Frequent,RnD,17,3,Technical Degree,1767,3,Male,2,1,Research Scientist,3,Married,2558.85,9,Yes,16,3,4,1,6,4,3,1,0,0,0,-136.1500000000001,1.5
1263,1263,42,No,Rare,RnD,12,3,Medical,1768,2,Male,3,1,Laboratory Technician,2,Single,2766.0,8,No,22,4,2,3,7,6,2,5,3,0,4,71.0,1.143
1264,1264,55,No,Rare,RnD,2,3,Medical,1770,3,Male,2,5,Research Director,1,Married,19038.0,8,No,12,3,2,3,34,2,3,1,0,0,0,-199.0,0.235
1265,1265,33,No,None,RnD,4,3,Technical Degree,1771,4,Male,3,2,Research Scientist,2,Single,3055.0,5,No,15,3,4,2,11,2,2,9,8,1,7,-2315.5,0.455
1266,1266,41,No,Rare,RnD,9,4,Life Sciences,1772,3,Male,3,1,Laboratory Technician,1,Single,2289.0,1,No,20,4,2,2,5,2,3,5,3,0,4,-406.0,0.2
1267,1267,34,No,None,Sales,10,3,Life Sciences,1774,4,Male,3,2,Sales Executive,3,Single,4001.0,1,Yes,14,3,3,1,15,3,3,15,14,0,7,-1369.5,0.067
1268,1268,53,No,None,RnD,1,4,Medical,1775,1,Female,2,4,Manufacturing Director,3,Married,12965.0,4,Yes,20,4,4,3,27,2,2,3,2,0,2,-3189.0,0.148
1269,1269,43,No,Rare,HR,2,3,Life Sciences,1778,2,Male,3,1,Human Resources,4,Single,3539.0,0,No,13,3,2,0,10,5,3,9,7,1,8,844.0,0.0
