,ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RelIncAtLev,JobSwitchRate
1346,1346,45,No,Rare,RnD,25,2,Life Sciences,1888,2,Female,2,2,Manufacturing Director,4,Married,5906,0,No,13,3,4,2,10,2,2,9,8,3,8,566.0,0.0
1347,1347,36,No,Frequent,HR,2,1,Human Resources,1890,2,Male,2,2,Human Resources,4,Single,3886,1,No,21,4,4,0,10,2,2,10,1,0,8,-1454.0,0.1
1348,1348,40,No,Rare,RnD,1,4,Life Sciences,1892,1,Male,3,4,Manager,1,Single,16823,2,No,11,3,1,1,22,3,3,19,7,11,16,669.0,0.091
1349,1349,26,No,Rare,RnD,1,2,Life Sciences,1893,2,Female,2,1,Research Scientist,3,Married,2933,1,Yes,13,3,3,1,1,3,2,1,0,1,0,263.0,1.0
1350,1350,27,No,Rare,Sales,2,2,Medical,1898,1,Female,4,2,Sales Executive,3,Single,6500,0,No,14,3,2,0,9,5,2,8,7,0,7,1160.0,0.0
1351,1351,48,No,Frequent,RnD,22,3,Medical,1900,4,Female,3,4,Manager,4,Single,17174,3,No,11,3,2,1,24,3,3,22,17,4,7,1020.0,0.125
1352,1352,44,No,Rare,RnD,1,4,Life Sciences,1903,2,Male,4,2,Healthcare Representative,1,Married,5033,2,No,15,3,4,1,10,5,3,2,0,2,2,-307.0,0.2
1355,1355,36,No,Rare,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,5507,2,No,16,3,3,2,12,1,1,4,2,1,3,167.0,0.167
1356,1356,41,No,Rare,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Married,4393,5,No,21,4,3,1,14,3,3,5,4,1,4,-947.0,0.357
1357,1357,42,No,Rare,RnD,6,3,Medical,1911,3,Male,3,3,Research Director,1,Married,13348,9,No,13,3,2,1,18,3,4,13,7,5,7,3368.0,0.5
1358,1358,31,No,Rare,Sales,10,2,Medical,1912,3,Female,3,2,Sales Executive,4,Single,6583,2,Yes,11,3,4,1,8,2,3,5,2,1,4,1243.0,0.25
1359,1359,34,No,Rare,Sales,3,1,Medical,1915,4,Female,2,2,Sales Executive,4,Married,8103,3,Yes,12,3,3,0,9,3,2,4,2,0,1,2763.0,0.333
1360,1360,31,No,Rare,RnD,4,3,Medical,1916,1,Female,4,1,Laboratory Technician,3,Single,3978,8,No,12,3,2,1,4,0,2,2,2,2,2,1308.0,2.0
1361,1361,26,No,Frequent,RnD,6,3,Other,1918,3,Male,4,1,Laboratory Technician,4,Married,2544,0,No,18,3,1,1,8,3,3,7,7,7,7,-126.0,0.0
1362,1362,45,No,Frequent,RnD,1,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,Single,5399,4,No,12,3,3,0,12,3,3,4,2,0,3,59.0,0.333
1363,1363,33,No,Rare,Sales,10,4,Marketing,1924,2,Male,3,2,Sales Executive,3,Single,5487,1,No,14,3,2,0,10,2,2,10,4,0,9,147.0,0.1
1364,1364,28,No,Frequent,Sales,1,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,Married,6834,1,Yes,12,3,3,1,7,2,3,7,7,0,7,1494.0,0.143
1366,1366,39,No,None,Sales,21,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,Married,5736,6,No,19,3,3,1,10,1,3,3,2,1,2,396.0,0.6
1367,1367,27,No,Rare,RnD,2,4,Technical Degree,1931,2,Male,3,1,Research Scientist,2,Married,2226,1,No,11,3,3,1,6,3,2,5,3,1,2,-444.0,0.167
1368,1368,34,No,Frequent,RnD,22,4,Other,1932,3,Male,2,2,Research Scientist,4,Married,5747,1,Yes,15,3,2,0,16,3,3,15,10,6,11,407.0,0.062
1370,1370,47,No,None,RnD,14,4,Technical Degree,1934,3,Male,3,2,Research Scientist,2,Married,5467,8,No,18,3,3,1,16,4,4,8,7,1,7,127.0,0.5
1371,1371,56,No,Rare,Sales,11,5,Marketing,1935,4,Female,2,2,Sales Executive,1,Married,5380,4,No,16,3,3,1,6,3,3,0,0,0,0,40.0,0.667
1372,1372,39,No,Rare,RnD,9,2,Medical,1936,1,Male,3,2,Manufacturing Director,1,Married,5151,1,No,25,4,4,1,10,3,3,10,0,7,9,-189.0,0.1
1373,1373,38,No,Frequent,RnD,8,3,Medical,1937,4,Female,2,2,Research Scientist,2,Single,2133,1,Yes,16,3,3,1,20,3,3,20,11,0,7,-3207.0,0.05
1374,1374,58,No,Rare,Sales,21,3,Life Sciences,1938,4,Female,3,4,Manager,4,Married,17875,4,Yes,13,3,3,1,29,2,2,1,0,0,0,1721.0,0.138
1376,1376,38,No,Rare,RnD,9,2,Life Sciences,1940,2,Male,3,1,Research Scientist,4,Single,4771,2,No,19,3,4,2,10,0,4,5,2,0,3,2101.0,0.2
1377,1377,49,No,Frequent,RnD,2,1,Life Sciences,1941,2,Male,3,5,Research Director,4,Married,19161,3,No,15,3,4,0,28,3,3,5,4,4,3,-71.0,0.107
1378,1378,42,No,Rare,Sales,12,4,Marketing,1943,2,Male,3,2,Sales Executive,4,Single,5087,3,Yes,12,3,3,2,14,4,3,0,0,0,0,-253.0,0.214
1380,1380,35,No,Rare,Sales,18,4,Medical,1945,2,Male,3,2,Sales Executive,1,Married,5561,0,No,16,3,4,1,6,2,1,5,3,0,4,221.0,0.0
1381,1381,28,No,None,RnD,16,3,Medical,1947,3,Male,3,1,Research Scientist,3,Single,2144,1,No,14,3,3,0,5,3,2,5,3,1,4,-526.0,0.2
1382,1382,31,No,None,RnD,3,2,Medical,1948,3,Male,3,1,Research Scientist,1,Single,3065,1,Yes,13,3,4,1,4,3,4,4,2,2,3,395.0,0.25
1383,1383,36,No,None,RnD,9,4,Life Sciences,1949,1,Male,4,1,Laboratory Technician,2,Married,2810,1,No,22,4,2,0,5,3,3,5,4,0,2,140.0,0.2
1384,1384,34,No,Rare,Sales,1,3,Marketing,1950,1,Male,3,3,Sales Executive,4,Single,9888,1,No,21,4,1,0,14,3,2,14,8,2,1,-92.0,0.071
1385,1385,34,No,Rare,Sales,13,4,Medical,1951,4,Male,3,3,Sales Executive,3,Single,8628,1,No,18,3,3,1,9,2,2,8,7,1,1,-1352.0,0.111
1386,1386,26,No,Rare,RnD,1,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,Single,2867,0,No,13,3,4,0,8,6,2,7,7,7,6,197.0,0.0
1387,1387,29,No,Rare,RnD,1,3,Life Sciences,1954,1,Male,3,2,Healthcare Representative,1,Married,5373,0,No,12,3,1,1,6,5,2,5,3,0,2,33.0,0.0
1388,1388,32,No,None,RnD,15,4,Medical,1955,3,Female,3,2,Healthcare Representative,4,Single,6667,5,No,18,3,2,1,9,6,3,5,1,1,2,1327.0,0.556
1389,1389,31,No,Frequent,RnD,1,3,Life Sciences,1956,4,Male,1,2,Research Scientist,1,Married,5003,1,No,21,4,2,0,10,6,3,10,8,8,7,-337.0,0.1
1391,1391,38,No,Rare,Sales,1,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,Single,2858,4,No,14,3,1,0,20,3,2,1,0,0,0,188.0,0.2
1392,1392,35,No,Rare,Sales,7,4,Life Sciences,1962,3,Female,3,2,Sales Executive,4,Married,5204,1,Yes,11,3,4,0,10,2,3,10,8,0,9,-136.0,0.1
1393,1393,27,No,Rare,Sales,9,3,Marketing,1965,4,Male,3,2,Sales Executive,4,Single,4105,1,No,14,3,1,0,7,5,3,7,7,0,7,-1235.0,0.143
1394,1394,32,No,Rare,RnD,5,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,Single,9679,8,No,24,4,2,0,8,1,3,1,0,0,0,4339.0,1.0
1397,1397,54,No,Rare,RnD,9,2,Life Sciences,1969,1,Female,3,2,Research Scientist,3,Married,2897,3,No,11,3,3,2,9,6,2,4,3,2,3,-2443.0,0.333
1398,1398,33,No,Frequent,RnD,7,2,Life Sciences,1970,4,Male,3,2,Healthcare Representative,3,Single,5968,1,No,20,4,3,3,9,2,3,9,7,2,8,628.0,0.111
1399,1399,43,No,Rare,RnD,11,3,Life Sciences,1971,1,Male,3,3,Healthcare Representative,3,Married,7510,1,No,17,3,2,1,10,1,3,10,9,0,9,-2470.0,0.1
1400,1400,38,No,Frequent,HR,1,4,Other,1972,4,Male,3,1,Human Resources,2,Married,2991,0,Yes,11,3,2,1,7,2,3,6,2,1,2,321.0,0.0
1401,1401,55,No,Rare,HR,26,4,Human Resources,1973,3,Male,4,5,Manager,2,Married,19636,4,Yes,18,3,1,1,35,0,3,10,9,1,4,404.0,0.114
1402,1402,31,No,Rare,RnD,2,1,Medical,1974,4,Female,1,1,Laboratory Technician,4,Single,1129,1,Yes,11,3,3,3,1,4,3,1,0,0,0,-1541.0,1.0
1403,1403,39,No,Rare,Sales,15,4,Marketing,1975,2,Male,3,4,Sales Executive,1,Single,13341,0,No,12,3,1,0,21,3,3,20,8,11,10,-2813.0,0.0
1404,1404,42,No,None,RnD,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,4332,1,No,12,3,4,0,20,2,3,20,9,3,7,-1008.0,0.05
1405,1405,31,No,None,RnD,10,3,Medical,1979,3,Female,3,3,Research Director,3,Married,11031,4,No,20,4,3,1,13,2,4,11,7,4,8,1051.0,0.308
1406,1406,54,No,Rare,RnD,10,3,Medical,1980,3,Female,3,2,Manufacturing Director,1,Single,4440,6,Yes,19,3,4,0,9,3,3,5,2,1,4,-900.0,0.667
1407,1407,24,No,Rare,RnD,1,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,Single,4617,1,No,12,3,2,0,4,2,2,4,3,1,2,-723.0,0.25
1408,1408,23,No,Rare,RnD,12,2,Other,1982,4,Male,3,1,Laboratory Technician,4,Single,2647,1,No,13,3,3,0,5,6,4,5,2,1,4,-23.0,0.2
1409,1409,40,No,Frequent,RnD,11,3,Technical Degree,1985,4,Female,3,2,Laboratory Technician,3,Married,6323,1,No,11,3,1,1,10,2,4,10,9,9,4,983.0,0.1
1410,1410,40,No,Rare,Sales,2,2,Marketing,1986,2,Female,3,2,Sales Executive,2,Married,5677,3,No,14,3,3,1,15,4,3,11,8,5,10,337.0,0.2
1411,1411,25,No,Rare,HR,2,3,Human Resources,1987,3,Female,3,1,Human Resources,2,Married,2187,4,No,14,3,3,0,6,3,3,2,0,1,2,-483.0,0.667
1412,1412,30,No,Rare,RnD,1,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,Married,3748,1,No,13,3,3,0,12,6,2,12,8,1,7,1078.0,0.083
1413,1413,25,No,Rare,RnD,2,1,Other,1992,4,Male,3,1,Laboratory Technician,3,Single,3977,6,Yes,19,3,3,1,7,2,2,2,2,0,2,1307.0,0.857
1414,1414,47,No,Rare,RnD,25,3,Medical,1993,1,Male,3,3,Healthcare Representative,3,Single,8633,2,No,23,4,2,0,25,3,3,17,14,12,11,-1347.0,0.08
1415,1415,33,No,None,RnD,1,2,Medical,1994,2,Male,2,1,Laboratory Technician,3,Single,2008,1,No,12,3,3,3,1,2,2,1,1,0,0,-662.0,1.0
1416,1416,38,No,Rare,Sales,1,4,Life Sciences,1995,4,Male,3,2,Sales Executive,2,Married,4440,0,No,15,3,1,2,16,3,3,15,13,5,8,-900.0,0.0
1417,1417,31,No,Rare,Sales,2,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,Married,3067,0,No,19,3,3,1,3,1,3,2,2,1,2,397.0,0.0
1418,1418,38,No,Frequent,RnD,6,4,Life Sciences,1997,1,Male,2,2,Manufacturing Director,3,Married,5321,2,No,11,3,4,1,10,1,3,8,3,7,7,-19.0,0.2
1419,1419,42,No,Rare,RnD,18,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,Single,5410,6,Yes,17,3,3,1,9,3,2,4,3,1,2,70.0,0.667
1420,1420,41,No,Rare,RnD,1,3,Life Sciences,1999,4,Male,3,1,Research Scientist,4,Married,2782,3,No,22,4,1,1,12,3,3,5,3,1,0,112.0,0.25
1421,1421,47,No,None,RnD,1,1,Medical,2000,3,Female,3,3,Research Director,2,Married,11957,0,No,18,3,1,2,14,3,1,13,8,5,12,1977.0,0.0
1422,1422,35,No,Rare,RnD,11,4,Medical,2003,4,Male,3,1,Laboratory Technician,3,Married,2660,7,Yes,11,3,3,1,5,3,3,2,2,2,2,-10.0,1.4
1423,1423,22,No,Rare,RnD,1,2,Life Sciences,2007,4,Male,3,1,Research Scientist,3,Single,3375,0,No,12,3,4,0,4,2,4,3,2,1,2,705.0,0.0
1424,1424,35,No,Rare,RnD,9,4,Medical,2008,2,Male,3,2,Research Scientist,3,Single,5098,1,No,19,3,2,0,10,5,3,10,7,0,8,-242.0,0.1
1425,1425,33,No,Rare,RnD,15,2,Medical,2009,2,Female,3,2,Healthcare Representative,4,Married,4878,0,Yes,13,3,1,1,10,6,3,9,7,8,1,-462.0,0.0
1426,1426,32,No,Rare,RnD,29,4,Life Sciences,2010,3,Female,2,1,Laboratory Technician,2,Single,2837,1,No,13,3,3,0,6,3,3,6,2,4,1,167.0,0.167
1427,1427,40,No,Rare,RnD,1,4,Life Sciences,2012,1,Male,3,1,Laboratory Technician,4,Married,2406,8,No,19,3,3,2,8,3,2,1,0,0,0,-264.0,1.0
1428,1428,32,No,Rare,Sales,1,4,Medical,2013,2,Male,2,1,Sales Representative,2,Married,2269,0,No,14,3,2,1,3,2,3,2,2,2,2,-401.0,0.0
1429,1429,39,No,Rare,RnD,24,1,Life Sciences,2014,1,Male,3,2,Research Scientist,4,Single,4108,7,No,13,3,1,0,18,2,3,7,7,1,7,-1232.0,0.389
1430,1430,38,No,Rare,RnD,10,3,Medical,2015,2,Female,1,3,Research Director,3,Married,13206,3,No,12,3,1,1,20,3,3,18,16,1,11,3226.0,0.15
1431,1431,32,No,Rare,Sales,1,4,Marketing,2016,3,Female,3,3,Sales Executive,4,Married,10422,1,No,19,3,3,2,14,3,3,14,10,5,7,442.0,0.071
1432,1432,37,No,Rare,RnD,10,3,Life Sciences,2017,3,Female,4,3,Research Director,4,Married,13744,1,Yes,25,4,1,1,16,2,3,16,11,6,8,3764.0,0.062
1433,1433,25,No,Rare,Sales,8,2,Other,2018,1,Female,3,2,Sales Executive,3,Single,4907,0,Yes,22,4,2,1,6,3,2,5,3,0,4,-433.0,0.0
1434,1434,52,No,None,Sales,29,4,Life Sciences,2019,1,Male,3,1,Sales Representative,4,Single,3482,2,No,15,3,2,2,16,3,2,9,8,0,0,812.0,0.125
1435,1435,44,No,Rare,RnD,1,3,Medical,2020,2,Male,3,1,Research Scientist,4,Single,2436,6,Yes,12,3,3,0,6,2,3,4,3,1,2,-234.0,1.0
1436,1436,21,No,Rare,Sales,5,1,Medical,2021,3,Male,3,1,Sales Representative,1,Single,2380,1,Yes,11,3,4,0,2,6,3,2,2,1,2,-290.0,0.5
1437,1437,39,No,None,RnD,9,3,Life Sciences,2022,4,Male,3,5,Manager,4,Single,19431,2,No,13,3,3,0,21,3,2,6,0,1,3,199.0,0.095
1439,1439,36,No,Rare,Sales,3,3,Medical,2024,1,Female,2,3,Sales Executive,4,Married,7644,0,No,19,3,3,2,10,2,3,9,7,3,4,-2336.0,0.0
1440,1440,36,No,Frequent,RnD,4,2,Life Sciences,2025,4,Female,3,2,Manufacturing Director,2,Single,5131,7,No,13,3,2,3,18,3,3,4,2,0,2,-209.0,0.389
1441,1441,56,No,None,RnD,1,4,Life Sciences,2026,3,Male,3,2,Healthcare Representative,3,Single,6306,1,No,21,4,1,1,13,2,2,13,12,1,9,966.0,0.077
1443,1443,42,No,Rare,RnD,2,3,Life Sciences,2031,1,Male,3,5,Manager,3,Married,18880,5,No,11,3,1,0,24,2,2,22,6,4,14,-352.0,0.208
1445,1445,41,No,Rare,RnD,28,4,Life Sciences,2034,1,Female,2,4,Manufacturing Director,2,Married,13570,0,No,23,4,3,1,21,3,3,20,7,0,10,-2584.0,0.0
1446,1446,34,No,Rare,Sales,28,3,Marketing,2035,4,Female,2,2,Sales Executive,3,Married,6712,1,No,21,4,4,2,8,2,3,8,7,1,7,1372.0,0.125
1447,1447,36,No,None,Sales,15,4,Marketing,2036,4,Male,1,2,Sales Executive,4,Single,5406,1,No,24,4,1,1,15,4,2,15,12,11,11,66.0,0.067
1448,1448,41,No,Rare,Sales,3,3,Life Sciences,2037,3,Male,2,2,Sales Executive,2,Single,8938,2,No,11,3,3,1,14,5,3,5,4,0,4,3598.0,0.143
1449,1449,32,No,Rare,RnD,2,3,Technical Degree,2038,4,Male,3,1,Research Scientist,1,Single,2439,1,No,14,3,4,0,4,4,3,4,2,1,2,-231.0,0.25
1450,1450,35,No,Rare,HR,26,4,Life Sciences,2040,3,Female,3,3,Human Resources,4,Single,8837,1,Yes,16,3,3,0,9,2,3,9,0,1,7,-1143.0,0.111
1451,1451,38,No,Rare,Sales,10,2,Life Sciences,2041,1,Female,3,2,Sales Executive,4,Married,5343,1,No,11,3,3,1,10,1,3,10,7,1,9,3.0,0.1
1453,1453,36,No,Rare,Sales,11,4,Marketing,2045,2,Female,2,2,Sales Executive,4,Married,6652,4,No,13,3,1,1,8,2,2,6,3,0,0,1312.0,0.5
1454,1454,45,No,Rare,Sales,20,3,Life Sciences,2046,4,Female,3,2,Sales Executive,3,Single,4850,8,No,15,3,3,0,8,3,3,5,3,0,1,-490.0,1.0
1455,1455,40,No,Rare,RnD,2,4,Life Sciences,2048,3,Male,2,1,Research Scientist,3,Single,2809,2,No,14,3,4,0,8,2,3,2,2,2,2,139.0,0.25
1456,1456,35,No,Frequent,RnD,18,4,Life Sciences,2049,3,Male,3,2,Healthcare Representative,3,Married,5689,1,Yes,14,3,4,2,10,2,4,10,2,0,2,349.0,0.1
1457,1457,40,No,Rare,RnD,2,4,Medical,2051,3,Female,3,1,Research Scientist,3,Married,2001,2,No,14,3,2,3,20,2,3,5,3,0,2,-669.0,0.1
1458,1458,35,No,Rare,RnD,1,4,Life Sciences,2052,3,Female,1,1,Research Scientist,4,Married,2977,1,No,12,3,4,1,4,5,3,4,3,1,1,307.0,0.25
1459,1459,29,No,Rare,RnD,13,2,Other,2053,4,Male,2,2,Laboratory Technician,2,Married,4025,4,Yes,13,3,1,1,10,2,3,4,3,0,3,-1315.0,0.4
1460,1460,29,No,Rare,RnD,28,4,Medical,2054,4,Female,2,1,Research Scientist,1,Single,3785,1,No,14,3,2,0,5,3,1,5,4,0,4,1115.0,0.2
1462,1462,39,No,Rare,Sales,24,1,Marketing,2056,2,Female,2,4,Sales Executive,4,Married,12031,0,No,11,3,1,1,21,2,2,20,9,9,6,-4123.0,0.0
1463,1463,31,No,None,RnD,5,3,Medical,2057,2,Male,3,2,Manufacturing Director,1,Single,9936,0,No,19,3,2,0,10,2,3,9,4,1,7,4596.0,0.0
1464,1464,26,No,Rare,Sales,5,3,Other,2060,4,Female,2,1,Sales Representative,3,Single,2966,0,No,18,3,4,0,5,2,3,4,2,0,0,296.0,0.0
1465,1465,36,No,Frequent,RnD,23,2,Medical,2061,3,Male,4,2,Laboratory Technician,4,Married,2571,4,No,17,3,3,1,17,3,3,5,2,0,3,-2769.0,0.235
1466,1466,39,No,Rare,RnD,6,1,Medical,2062,4,Male,2,3,Healthcare Representative,1,Married,9991,4,No,15,3,1,1,9,5,3,7,7,1,7,11.0,0.444
1467,1467,27,No,Rare,RnD,4,3,Life Sciences,2064,2,Male,4,2,Manufacturing Director,2,Married,6142,1,Yes,20,4,2,1,6,0,3,6,2,0,3,802.0,0.167
1468,1468,49,No,Frequent,Sales,2,3,Medical,2065,4,Male,2,2,Sales Executive,2,Married,5390,2,No,14,3,4,0,17,3,2,9,6,0,8,50.0,0.118
1469,1469,34,No,Rare,RnD,8,3,Medical,2068,2,Male,4,2,Laboratory Technician,3,Married,4404,2,No,12,3,1,0,6,3,4,4,3,1,2,-936.0,0.333
0,0,41,Yes,Rare,Sales,1,2,Life Sciences,1,2,Female,3,2,Sales Executive,4,Single,5993,8,No,11,3,1,0,8,0,1,6,4,0,5,134.49585062240664,1.0
2,2,37,Yes,Rare,RnD,2,2,Other,4,4,Male,2,1,Laboratory Technician,3,Single,2090,6,No,15,3,2,0,7,3,3,0,0,0,0,184.4075,0.857
14,14,28,Yes,Rare,RnD,24,3,Life Sciences,19,3,Male,2,1,Laboratory Technician,3,Single,2028,5,No,14,3,2,0,6,4,3,4,2,0,3,184.4075,0.833
21,21,36,Yes,Rare,Sales,9,4,Life Sciences,27,3,Male,2,1,Sales Representative,1,Single,3407,7,No,23,4,2,0,10,4,3,5,3,0,3,184.4075,0.7
24,24,34,Yes,Rare,RnD,6,1,Medical,31,2,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,3,0,8,2,3,4,2,1,3,184.4075,0.25
26,26,32,Yes,Rare,RnD,16,1,Life Sciences,33,2,Female,1,1,Research Scientist,1,Single,3919,1,No,22,4,2,0,10,5,3,10,2,6,7,184.4075,0.1
33,33,39,Yes,Rare,Sales,5,3,Technical Degree,42,4,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,3,1,19,6,4,1,0,0,0,134.49585062240664,0.158
34,34,24,Yes,Rare,RnD,1,3,Medical,45,2,Male,3,1,Research Scientist,4,Married,2293,2,No,16,3,1,1,6,2,2,2,0,2,0,184.4075,0.333
36,36,50,Yes,Rare,Sales,3,2,Marketing,47,1,Male,2,1,Sales Representative,3,Married,2683,1,No,14,3,3,0,3,2,3,3,2,0,2,184.4075,0.333
42,42,26,Yes,Rare,RnD,25,3,Life Sciences,55,1,Male,1,1,Laboratory Technician,3,Single,2293,1,No,12,3,3,0,1,2,2,1,0,0,1,184.4075,1.0
45,45,41,Yes,Rare,RnD,12,3,Technical Degree,58,2,Female,3,5,Research Director,3,Married,19545,1,No,12,3,4,0,23,0,3,22,15,15,8,-61.421875,0.043
50,50,48,Yes,Rare,RnD,1,2,Life Sciences,64,1,Male,2,3,Laboratory Technician,3,Single,5381,9,No,13,3,4,0,23,2,3,1,0,0,0,-88.96774193548387,0.391
51,51,28,Yes,Rare,RnD,5,4,Technical Degree,65,3,Male,3,1,Laboratory Technician,3,Single,3441,1,No,13,3,3,0,2,3,2,2,2,2,2,184.4075,0.5
69,69,36,Yes,Rare,RnD,9,3,Medical,90,4,Male,2,1,Research Scientist,3,Married,3388,0,No,17,3,1,1,2,0,2,1,0,0,0,184.4075,0.0
89,89,46,Yes,Rare,Sales,9,2,Medical,118,3,Male,2,3,Sales Executive,4,Single,9619,1,No,16,3,4,0,9,3,3,9,8,4,7,-88.96774193548387,0.111
100,100,37,Yes,Rare,HR,6,4,Human Resources,133,3,Male,3,1,Human Resources,1,Single,2073,4,No,22,4,4,0,7,3,3,3,2,0,2,184.4075,0.571
102,102,20,Yes,Rare,RnD,6,3,Life Sciences,137,4,Female,2,1,Laboratory Technician,4,Single,2926,1,No,18,3,2,0,1,5,3,1,0,1,0,184.4075,1.0
107,107,25,Yes,Rare,Sales,5,3,Marketing,142,3,Male,2,2,Sales Executive,3,Single,5744,1,No,11,3,4,0,6,1,3,6,4,0,3,134.49585062240664,0.167
111,111,34,Yes,Rare,RnD,7,3,Life Sciences,147,1,Male,1,2,Laboratory Technician,3,Single,6074,1,No,24,4,4,0,9,3,3,9,7,0,6,134.49585062240664,0.111
122,122,56,Yes,Rare,RnD,14,4,Life Sciences,161,2,Female,3,1,Research Scientist,2,Married,4963,9,No,18,3,1,3,7,2,3,5,4,4,3,184.4075,1.286
124,124,31,Yes,Rare,Sales,6,4,Life Sciences,163,2,Male,1,2,Sales Executive,3,Married,6172,4,No,18,3,2,0,12,3,2,7,7,7,7,134.49585062240664,0.333
126,126,58,Yes,Rare,RnD,23,4,Medical,165,4,Female,3,3,Healthcare Representative,4,Married,10312,1,No,12,3,4,1,40,3,2,40,10,15,6,-88.96774193548387,0.025
127,127,19,Yes,Rare,Sales,22,1,Marketing,167,4,Male,3,1,Sales Representative,3,Single,1675,1,No,19,3,4,0,0,2,2,0,0,0,0,184.4075,inf
132,132,31,Yes,Rare,Sales,20,3,Life Sciences,175,2,Female,1,2,Sales Executive,3,Married,4559,3,No,11,3,3,1,4,2,3,2,2,2,2,134.49585062240664,0.75
136,136,51,Yes,Rare,RnD,8,4,Life Sciences,179,1,Male,1,3,Manufacturing Director,4,Single,10650,2,No,15,3,4,0,18,2,3,4,2,0,3,-88.96774193548387,0.111
140,140,32,Yes,Rare,RnD,9,3,Medical,190,1,Female,3,1,Laboratory Technician,1,Single,4200,7,No,22,4,1,0,10,2,4,5,4,0,4,184.4075,0.7
171,171,19,Yes,Rare,Sales,1,1,Technical Degree,235,3,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,184.4075,0.0
177,177,19,Yes,Rare,RnD,2,3,Life Sciences,243,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,184.4075,1.0
182,182,41,Yes,Rare,Sales,20,2,Marketing,248,2,Female,3,1,Sales Representative,2,Single,3140,1,No,22,4,4,0,4,5,2,4,3,0,2,184.4075,0.25
192,192,35,Yes,Rare,RnD,23,2,Life Sciences,261,2,Male,2,2,Manufacturing Director,3,Married,5916,3,No,13,3,1,0,8,1,3,1,0,0,1,134.49585062240664,0.375
204,204,38,Yes,Rare,RnD,29,1,Medical,282,2,Male,3,2,Healthcare Representative,1,Married,6673,7,No,19,3,2,0,17,2,3,1,0,0,0,134.49585062240664,0.412
205,205,29,Yes,Rare,Sales,27,3,Marketing,283,2,Female,3,3,Sales Executive,4,Married,7639,1,No,22,4,4,3,10,3,2,10,4,1,9,-88.96774193548387,0.1
210,210,32,Yes,Rare,Sales,4,4,Medical,291,4,Male,1,3,Sales Executive,4,Married,10400,1,No,11,3,3,0,14,2,2,14,8,9,8,-88.96774193548387,0.071
214,214,30,Yes,Rare,RnD,3,3,Technical Degree,297,4,Female,3,1,Research Scientist,1,Single,2657,5,No,11,3,3,0,8,5,3,5,2,0,4,184.4075,0.625
216,216,30,Yes,Rare,Sales,26,4,Marketing,299,3,Female,2,2,Sales Executive,1,Single,6696,5,No,15,3,3,0,9,5,2,6,3,0,1,134.49585062240664,0.556
217,217,29,Yes,Rare,RnD,1,3,Technical Degree,300,3,Male,3,1,Research Scientist,3,Single,2058,0,No,14,3,4,0,7,1,2,6,2,1,5,184.4075,0.0
229,229,29,Yes,Rare,RnD,18,1,Medical,315,3,Male,2,1,Research Scientist,4,Single,2389,1,No,13,3,3,0,4,3,2,4,3,0,1,184.4075,0.25
234,234,33,Yes,Rare,RnD,14,3,Medical,325,3,Male,3,1,Laboratory Technician,4,Married,2436,5,No,13,3,3,1,8,2,1,5,4,0,4,184.4075,0.625
236,236,33,Yes,Rare,RnD,2,2,Life Sciences,328,1,Female,3,1,Laboratory Technician,1,Married,2707,7,No,20,4,1,0,13,3,4,9,7,1,7,184.4075,0.538
239,239,32,Yes,Rare,RnD,1,3,Life Sciences,331,4,Male,2,1,Laboratory Technician,3,Single,3730,0,No,14,3,4,0,4,2,1,3,2,1,2,184.4075,0.0
250,250,37,Yes,Rare,RnD,10,3,Medical,342,1,Male,3,3,Manufacturing Director,3,Single,10048,6,No,11,3,2,2,17,5,3,1,0,0,0,-88.96774193548387,0.353
259,259,31,Yes,Rare,RnD,29,2,Medical,355,3,Male,2,1,Laboratory Technician,2,Single,3479,0,No,11,3,2,0,6,2,4,5,4,1,4,184.4075,0.0
